Name,Age,Gender,Hours_Studied,IQ,Physics_Marks,Math_Marks,Chemistry_Marks,Has_Part_Time_Job,Study_Hours_Group
Andrew Rivera,36,Male,7.274120117,105,99,59,80,FALSE,High
Terry Bowen,30,Male,1.448742454,145,92,64,57,FALSE,Low
David Thompson PhD,30,Male,8.112249149,114,87,51,82,FALSE,High
Jacqueline Rodriguez,32,Female,1.045104341,121,78,99,63,FALSE,Low
Jasmine Ward,24,Female,2.859422398,134,92,56,72,TRUE,Low
Susan Willis,42,Female,3.984207823,131,87,45,96,FALSE,Low
Brian Ruiz,23,Male,9.277453829,117,57,48,83,FALSE,High
Christopher Hanson,32,Female,6.614963968,138,71,50,44,FALSE,High
Connor Sullivan,41,Female,5.400679747,97,71,99,62,FALSE,High
Joseph Garcia,29,Female,2.584213749,120,50,43,78,FALSE,Low
Rachel Austin,42,Female,9.975375035,120,68,69,67,FALSE,High
Jacqueline Simmons,26,Male,7.214086899,92,52,46,75,FALSE,High
Brandon Alvarez,20,Male,5.659735989,83,96,47,67,FALSE,High
Frank Thomas,19,Male,1.979217753,141,63,41,99,FALSE,Low
Mr. Kevin Callahan,39,Female,3.862905616,88,93,94,41,TRUE,Low
Andrea Green,40,Male,5.525448732,143,68,82,92,TRUE,High
Jennifer Brown,23,Female,6.441305869,100,94,76,53,TRUE,High
Lisa Summers,26,Female,1.73633947,96,80,40,70,FALSE,Low
Evelyn Sullivan,39,Male,3.568152822,145,57,57,90,TRUE,Low
Nichole Smith,41,Female,8.228841162,150,47,74,71,TRUE,High
Sharon Mcintyre,19,Female,5.684249316,134,57,68,87,FALSE,High
Elizabeth Ross,41,Female,9.010612414,131,85,84,40,FALSE,High
Robert Wells,43,Male,6.02661798,142,71,87,44,FALSE,High
Daniel Benton,44,Male,8.648140955,129,92,86,58,TRUE,High
Amy Thompson,22,Female,1.862266132,139,42,76,45,FALSE,Low
Kelli Deleon,38,Female,5.613449454,132,98,97,69,TRUE,High
Ryan Thompson,42,Female,5.519411098,109,88,92,79,FALSE,High
Anna Lee,36,Female,8.691183091,82,91,49,68,TRUE,High
Elizabeth Perry,35,Male,8.204513865,98,87,56,58,FALSE,High
Thomas Brown,28,Male,7.410822111,90,68,78,47,FALSE,High
Mitchell Rose,41,Male,2.905302808,88,73,91,78,TRUE,Low
Roger Harrison,35,Female,8.184851379,96,63,66,84,TRUE,High
Gregory Green,30,Female,9.491508943,84,51,64,83,FALSE,High
Crystal Love,25,Female,1.468901999,119,59,40,46,FALSE,Low
Ronald Ellison,31,Male,8.09093036,142,51,71,57,TRUE,High
Gwendolyn Newman,29,Female,1.076374026,117,40,55,41,TRUE,Low
Scott Tucker,20,Male,5.028882164,113,58,84,41,FALSE,High
Tammy Jones,25,Female,7.801599875,86,53,78,90,TRUE,High
Alison Barton,45,Female,2.935909083,90,63,42,69,TRUE,Low
Jessica Long,24,Male,1.285490639,122,50,81,72,TRUE,Low
Travis Baldwin,38,Female,5.205612116,99,87,54,63,TRUE,High
Kevin Barajas,39,Male,7.114596639,80,44,98,58,TRUE,High
Travis Wilson,43,Male,2.248415531,137,93,100,69,FALSE,Low
Thomas Baker,37,Female,6.763845061,139,97,73,94,FALSE,High
Benjamin Kennedy,25,Male,9.303648003,135,100,77,80,TRUE,High
Kathleen Brooks,33,Female,2.984323891,101,40,48,54,FALSE,Low
Michael Williams,36,Male,9.892321214,121,75,74,61,TRUE,High
Brenda Allen,22,Male,9.906139435,111,51,40,97,TRUE,High
Taylor Smith,19,Female,4.04927989,126,96,85,53,TRUE,Low
Mark West,41,Male,9.369311169,85,59,54,72,FALSE,High
Daniel Ruiz,41,Male,7.176055403,124,56,45,91,TRUE,High
Jacob Hanson,33,Female,5.205010111,114,63,64,50,TRUE,High
Amanda Higgins,23,Male,7.82596756,106,80,87,84,TRUE,High
Rose Jones,42,Female,7.651304741,91,62,57,43,TRUE,High
Monica Cantrell,41,Male,3.110404201,81,51,66,65,TRUE,Low
Charles Jordan,31,Female,4.540199779,81,44,89,74,TRUE,Low
Danny Day,39,Female,2.487405744,98,74,82,88,FALSE,Low
Reginald Sosa,19,Female,7.543085177,108,71,68,65,TRUE,High
Molly May,22,Male,8.337320037,81,48,53,86,TRUE,High
Mandy Jackson,39,Female,4.644782203,87,93,49,66,TRUE,Low
Ashley Anderson,26,Male,9.054955224,115,66,72,89,TRUE,High
Miss Megan Thompson MD,18,Male,8.663474271,121,94,46,89,TRUE,High
Evan Alexander,43,Male,3.334561472,111,93,81,50,TRUE,Low
Justin Davis,21,Female,4.45207147,149,53,93,50,TRUE,Low
Tina Wade,19,Female,2.650127774,141,72,93,55,FALSE,Low
Gabriel Wyatt,42,Male,8.885166354,124,90,98,80,TRUE,High
David Marks,40,Female,3.174271554,98,46,84,42,FALSE,Low
Natasha Maldonado,23,Male,8.341917508,136,51,63,52,TRUE,High
Zachary Mitchell,38,Male,4.78291568,82,42,63,97,TRUE,Low
Richard Adams,42,Male,4.485957112,143,41,64,91,FALSE,Low
Christopher Hansen,35,Female,7.12037806,121,59,56,56,FALSE,High
Carla Brown,40,Male,9.317344468,84,69,64,79,FALSE,High
William Cunningham,40,Female,8.53058022,113,52,72,89,FALSE,High
Joann Higgins,36,Male,3.470849195,146,43,83,52,TRUE,Low
Monica Taylor,33,Female,6.442609282,88,82,45,44,TRUE,High
Robin Moody,40,Female,8.170636292,135,100,62,84,FALSE,High
Cheryl Butler,22,Female,6.586630622,121,75,67,91,FALSE,High
Nancy Rubio,37,Female,2.303345227,89,89,49,93,TRUE,Low
John Watson,45,Female,8.225667895,92,55,83,94,TRUE,High
William Turner,38,Male,8.937101304,142,50,40,77,TRUE,High
Donald Barnes,22,Male,4.179284044,108,70,70,66,TRUE,Low
Margaret Diaz,34,Male,1.654939556,141,70,46,61,FALSE,Low
Melissa Page,43,Male,7.907932096,101,82,79,74,FALSE,High
Jesse Edwards,31,Female,3.353965746,92,59,57,56,FALSE,Low
Gregory Todd,32,Female,4.23105521,109,76,82,61,TRUE,Low
Adrian Dean,25,Male,5.275598761,117,94,86,71,TRUE,High
Michael Andrews,33,Female,7.320431164,96,62,83,62,FALSE,High
Travis Nelson,33,Female,2.632778378,83,65,89,77,TRUE,Low
Mary Hudson,38,Male,2.194039394,103,68,45,80,TRUE,Low
Jennifer Mcconnell,18,Male,8.926578459,137,63,60,93,FALSE,High
Lisa Lara,36,Male,7.380970116,109,58,68,41,FALSE,High
Susan Woods,40,Male,4.012396279,136,75,56,91,FALSE,Low
Jared Schaefer,31,Female,8.531444715,129,94,89,67,TRUE,High
Jasmine Rowland,28,Female,6.745702654,119,84,63,57,TRUE,High
Laura Robinson,18,Female,4.416328456,122,88,94,52,FALSE,Low
Amanda Jimenez,24,Female,6.213947335,103,55,93,70,FALSE,High
Christopher Fernandez,32,Male,4.438626589,148,46,42,44,TRUE,Low
Joshua Medina,29,Male,5.2219955,91,91,81,71,FALSE,High
Daniel Mcgrath,22,Female,7.562166881,107,40,54,56,FALSE,High
John Dixon,20,Male,4.436504467,143,56,75,41,TRUE,Low
Arthur Watkins,21,Female,2.843839205,86,77,90,70,FALSE,Low
Michelle Hall,28,Male,4.200721907,119,96,76,81,FALSE,Low
Jessica Dixon,30,Male,4.930916431,83,71,58,85,TRUE,Low
Christopher Brown,35,Female,2.993646029,115,95,43,49,FALSE,Low
Eric Warner,34,Male,2.58246938,94,53,84,86,TRUE,Low
Steven Palmer,41,Female,5.213713144,91,46,49,52,TRUE,High
Christopher Clarke,25,Female,4.11660511,138,77,71,49,TRUE,Low
Mrs. Amber Golden,25,Female,5.649169169,80,51,87,75,TRUE,High
Keith Andrews,34,Female,1.942954877,106,88,81,73,TRUE,Low
James Clark,31,Male,1.353556925,131,69,67,81,FALSE,Low
Ashley Webb,43,Female,2.222248406,144,43,77,52,TRUE,Low
Sonya Dickson,24,Female,5.146589977,147,65,87,62,FALSE,High
Christopher Conrad,39,Male,8.426337811,146,54,89,66,TRUE,High
Melissa Steele,32,Male,4.393359502,95,73,74,68,TRUE,Low
Timothy Kline,20,Male,8.359624064,112,55,47,68,FALSE,High
Daniel Shelton,45,Female,1.284788723,92,88,75,73,FALSE,Low
Jonathan Adams,24,Male,2.369621181,82,78,77,70,TRUE,Low
Dwayne Smith,45,Male,5.759473092,87,83,70,87,TRUE,High
William Elliott,45,Female,6.168393124,90,63,52,77,TRUE,High
Danielle Powell,19,Male,2.734783457,149,91,67,63,TRUE,Low
Paula Harrell,25,Male,1.272386536,146,93,49,88,FALSE,Low
Barbara Meyer,37,Female,1.527240376,84,50,61,70,FALSE,Low
Carolyn Ferguson,28,Female,2.565782227,92,44,48,67,FALSE,Low
Alyssa Walters,31,Male,1.826847857,91,70,97,57,FALSE,Low
Jesse Sherman,45,Female,3.787258242,90,98,69,43,FALSE,Low
Brandon Moore,29,Female,6.044850247,137,85,82,77,FALSE,High
Matthew Buckley,43,Male,2.024277392,146,69,68,93,TRUE,Low
Mr. David Hall,28,Male,3.373101093,99,66,70,95,FALSE,Low
Anthony Smith,23,Male,5.383282395,81,50,92,73,FALSE,High
Dawn Johnson,38,Female,5.384182962,112,51,50,45,FALSE,High
Michael Wolfe,32,Male,2.725765796,117,79,84,48,FALSE,Low
Lisa Hickman,43,Male,8.186335311,129,63,73,94,TRUE,High
Kristy Berg,31,Male,7.911729751,117,77,75,49,TRUE,High
Sandra Fox,20,Female,3.552499245,112,62,49,91,FALSE,Low
Tara Harrison,35,Female,9.837387868,87,57,83,52,TRUE,High
Darin Swanson,28,Female,7.92284534,87,93,99,99,FALSE,High
Rachael Luna,29,Female,2.303164558,121,70,95,93,FALSE,Low
Melanie Smith,33,Female,8.850481294,112,95,88,48,FALSE,High
Valerie Miller,24,Male,4.465543052,109,99,91,74,TRUE,Low
Jacob Grimes,25,Female,7.461899709,129,86,86,98,FALSE,High
John Jackson,18,Female,1.075341412,131,57,56,53,FALSE,Low
Julia Jefferson,38,Female,8.454602505,95,94,49,46,TRUE,High
Amanda Huerta,19,Female,9.689454663,90,75,94,77,TRUE,High
Janet Moore,42,Male,1.047620203,108,73,48,69,FALSE,Low
Erica Berg,19,Male,5.237906767,86,89,93,93,FALSE,High
Taylor Nielsen,45,Male,7.153508263,103,84,60,67,TRUE,High
Gregory Medina,41,Male,7.577138844,83,90,41,89,TRUE,High
John Williams,21,Female,3.120109512,109,70,52,68,TRUE,Low
Mary Duarte,28,Female,8.382577064,132,69,91,56,TRUE,High
Scott Williams,27,Female,5.481967451,131,87,66,44,FALSE,High
Christopher Potter,38,Male,4.348776061,111,53,89,94,TRUE,Low
Robert Jefferson,41,Female,5.520893569,137,46,62,73,FALSE,High
Kyle Woodard,37,Female,3.985295933,140,90,52,49,FALSE,Low
Lauren Brandt PhD,24,Male,6.800331679,86,46,72,49,FALSE,High
Christopher Cooper,24,Male,5.802300358,147,99,74,79,FALSE,High
Nicholas Wells,38,Male,6.554635051,127,91,82,50,FALSE,High
Edward Martinez,41,Female,2.123136617,114,98,56,82,FALSE,Low
Theresa Benson,37,Male,3.104221197,109,81,87,76,TRUE,Low
Jenny Graves,45,Male,5.494467314,133,51,43,80,FALSE,High
Jared Allen,39,Female,6.609119462,108,91,83,43,TRUE,High
Melissa Leonard,39,Female,7.080755394,94,92,80,60,FALSE,High
Kenneth Gonzalez,20,Female,4.464197395,94,55,79,82,FALSE,Low
Douglas Hodges,29,Male,8.591245062,132,40,74,40,FALSE,High
Michelle Blake,23,Male,8.466603308,139,58,45,71,TRUE,High
Brenda Jones,40,Female,6.138859887,124,90,68,83,TRUE,High
Sarah Travis,29,Male,6.374273131,101,41,77,79,FALSE,High
Blake Young,34,Male,5.901745031,121,58,99,57,FALSE,High
Cheryl Sanders,27,Female,3.629499227,102,77,83,78,FALSE,Low
Lisa Davis,30,Male,3.625785471,100,88,77,47,FALSE,Low
Jennifer Tran,35,Male,9.230673117,104,72,59,43,FALSE,High
Cassandra Williams,33,Female,6.25488547,132,78,49,95,TRUE,High
John Benson,27,Female,7.979312472,145,90,90,52,FALSE,High
Shelley Stokes,29,Male,3.649425487,87,83,70,58,FALSE,Low
Misty Lyons,30,Female,1.168177541,89,66,78,66,FALSE,Low
Christopher Nolan,25,Female,4.31890107,118,41,46,64,TRUE,Low
Jennifer Washington,24,Male,4.355266656,100,51,62,53,TRUE,Low
Sarah Potts,22,Male,7.609240037,82,77,65,69,TRUE,High
Sharon Meyers,37,Female,2.400211027,80,63,50,48,FALSE,Low
Amanda Lester,30,Male,1.383892751,103,93,55,75,FALSE,Low
Robert Russo MD,38,Male,5.932185468,134,68,75,91,TRUE,High
Anthony Walters,39,Female,7.496234086,141,55,66,94,TRUE,High
Felicia Riley,39,Male,5.968375178,105,76,55,82,FALSE,High
Tammy Parks,23,Female,1.893189386,145,49,66,88,TRUE,Low
Mark May,18,Male,2.119157282,116,99,67,77,FALSE,Low
Timothy Franklin,40,Male,7.847391132,130,43,75,64,TRUE,High
Brett Colon,26,Male,2.109312693,144,91,56,69,FALSE,Low
Zachary Williams,44,Male,8.805547042,147,75,67,62,FALSE,High
Patricia Johnson,23,Female,2.421938608,95,88,42,83,FALSE,Low
Ronald King,33,Female,2.668807294,97,66,75,85,TRUE,Low
James Villanueva,19,Female,8.623438569,89,72,91,98,FALSE,High
Paul Smith,22,Male,4.799793237,125,86,70,89,TRUE,Low
Ashlee Morgan,44,Female,3.051523151,102,76,90,53,FALSE,Low
Mr. Eric Olson,31,Male,5.270108879,133,89,99,49,TRUE,High
Hector Molina,21,Female,2.385184159,142,58,81,50,TRUE,Low
Terri Christensen,23,Female,2.644780705,92,46,89,71,TRUE,Low
Rhonda Jones,38,Male,8.045751467,80,66,47,56,FALSE,High
Amber Welch,34,Female,7.150847432,108,88,89,96,FALSE,High
Gloria Beasley,21,Female,2.21343137,131,42,99,53,FALSE,Low
Nathaniel Ray,19,Male,5.340955579,96,40,64,73,TRUE,High
Jonathan Flores,20,Female,2.694860089,125,63,72,49,FALSE,Low
Brian Berry,18,Male,9.49138899,102,74,65,61,FALSE,High
Mark Thomas,37,Female,3.111363668,114,58,61,86,FALSE,Low
Hannah Russell,28,Male,5.301727905,98,73,88,75,TRUE,High
Scott Williams,39,Male,2.525151703,115,76,94,48,TRUE,Low
Jesse Ryan,33,Male,4.779383298,113,74,66,53,TRUE,Low
Renee Ballard,20,Male,6.841310879,92,44,93,65,FALSE,High
Kelsey Charles,22,Male,1.991754121,106,71,70,98,TRUE,Low
Darryl Doyle,45,Male,7.770970372,145,96,88,70,TRUE,High
Todd Osborne,21,Male,2.862867994,124,48,51,59,TRUE,Low
Jason Rose,21,Male,1.328704615,140,79,53,70,TRUE,Low
Joshua Valdez,41,Female,4.863428488,143,60,93,47,TRUE,Low
Matthew Brown,19,Female,4.331353201,89,62,49,57,FALSE,Low
Erin Graham,43,Male,2.545379829,101,48,90,50,TRUE,Low
Dana Campbell,33,Male,6.127886864,85,94,71,62,FALSE,High
Michael Murray,38,Female,2.499778376,89,68,83,95,FALSE,Low
Gerald Charles,35,Female,1.860248237,135,63,58,70,TRUE,Low
Lori Williams,19,Male,7.464174626,115,47,94,55,TRUE,High
Julie Jones,25,Female,2.314359069,127,81,53,87,FALSE,Low
Chelsey Hines,43,Female,8.860540031,109,98,46,42,FALSE,High
Stephanie Frederick,27,Male,7.479688622,107,95,89,54,TRUE,High
Vincent Garcia,21,Male,2.543515139,119,52,46,67,TRUE,Low
Suzanne Robinson,28,Female,8.789258351,83,41,40,51,FALSE,High
Thomas Brown,22,Male,4.193234639,128,94,56,47,FALSE,Low
Edward Kennedy,32,Female,5.07641521,124,55,95,93,TRUE,High
Alyssa Johnson,34,Female,5.044295909,85,49,86,64,FALSE,High
Jasmine Rowe,19,Female,4.173103783,106,60,48,96,TRUE,Low
Allen Bell,44,Female,3.94562343,85,100,72,42,FALSE,Low
Brian Williams,35,Male,7.199432331,85,97,75,95,TRUE,High
Ashley Martinez,21,Female,2.629851735,100,100,45,47,FALSE,Low
Joseph Jones,45,Female,6.77785275,110,70,87,70,FALSE,High
Philip Brown,39,Female,7.577200404,84,48,57,77,FALSE,High
Shawn Joseph,38,Male,7.360864678,128,64,50,49,TRUE,High
Miguel Williamson,43,Female,3.760447303,120,91,87,66,FALSE,Low
Carrie Armstrong,44,Female,8.806460437,85,88,95,69,FALSE,High
Kelly Deleon,27,Female,3.280985377,146,45,64,80,TRUE,Low
Sharon Delacruz,35,Male,6.431188583,131,67,69,77,TRUE,High
Eric Nelson,45,Male,9.169689981,80,55,53,48,FALSE,High
Jonathan Johnson,20,Female,6.905805565,88,74,74,62,TRUE,High
Jean Oliver,41,Female,5.873059026,88,81,65,82,FALSE,High
Micheal Jones,18,Female,2.212255735,99,70,61,54,TRUE,Low
Jerry Luna MD,18,Female,5.191637697,90,80,83,74,TRUE,High
Sean Miller,43,Male,4.805670775,121,54,98,41,TRUE,Low
Diana Smith,23,Female,7.943884485,147,45,80,60,FALSE,High
Barbara May,44,Male,8.589776331,83,98,52,74,TRUE,High
John Dyer,37,Female,9.02672161,93,85,82,71,TRUE,High
Justin Hernandez,31,Female,6.177330631,97,52,40,55,FALSE,High
Jessica Reyes,37,Female,8.122022311,138,62,89,54,TRUE,High
Paul Roberts,31,Male,7.87136134,80,82,73,54,FALSE,High
Diana Phillips,35,Female,5.70147637,85,68,52,52,TRUE,High
Elizabeth Young,39,Female,4.112615051,105,69,98,68,FALSE,Low
Troy Young,42,Male,9.339415177,143,68,72,95,FALSE,High
Veronica Ward,41,Female,2.692795605,120,43,78,92,TRUE,Low
Catherine Garcia,45,Female,8.722858912,98,61,79,70,FALSE,High
Corey Alexander,39,Male,6.097425241,105,43,79,66,TRUE,High
Dr. Christina Hatfield,28,Male,2.230111784,93,45,57,74,TRUE,Low
Natalie Austin,21,Female,6.861519685,149,84,98,97,TRUE,High
Jordan Gutierrez,27,Male,7.08436517,95,42,55,44,TRUE,High
Samuel Lewis,22,Female,3.015856749,110,58,62,44,TRUE,Low
Gregg Wagner,18,Male,6.495387932,114,96,86,96,TRUE,High
Christopher Kelly,22,Male,8.094980905,144,42,95,85,FALSE,High
Michelle Dawson,25,Female,1.392444191,140,64,48,96,TRUE,Low
Kayla Rich,23,Female,9.977826404,111,54,41,77,FALSE,High
Megan Mclaughlin,31,Male,4.780958647,86,69,77,52,FALSE,Low
Alexis Espinoza,24,Female,3.0456475,124,72,73,46,FALSE,Low
Alan Smith,20,Male,8.183490542,120,87,73,55,FALSE,High
Patrick Long,22,Female,9.350089445,120,83,67,66,TRUE,High
Karen Mitchell,44,Male,9.040022652,144,60,60,52,TRUE,High
John Summers,42,Male,7.641794419,88,72,87,78,FALSE,High
Walter Alvarez,32,Male,6.299213986,104,73,77,43,TRUE,High
Megan Jones,26,Male,6.973916518,101,100,54,46,FALSE,High
Adrian Howard,29,Male,1.37556424,97,62,78,78,TRUE,Low
Derek Gray,30,Female,4.701206051,143,78,98,57,FALSE,Low
Ryan Phillips,42,Male,5.482920227,130,85,50,69,FALSE,High
Rebecca Ward,18,Female,3.316865248,82,81,60,40,TRUE,Low
Stacey Nelson,20,Female,2.257804371,119,51,40,53,TRUE,Low
Rebecca Bauer,34,Female,4.879551642,131,69,48,45,FALSE,Low
Paul Davis,25,Female,6.803320299,126,83,71,66,FALSE,High
Terry Johnston,44,Male,6.389260911,106,69,48,40,TRUE,High
Katherine Ortiz,37,Male,2.700743148,127,72,89,80,FALSE,Low
Michele Mack,41,Female,2.263870776,116,89,65,40,TRUE,Low
Kevin Simpson,28,Female,4.174889349,138,43,65,58,FALSE,Low
Jared Knapp,38,Female,4.339131301,92,55,96,76,FALSE,Low
James Baldwin Jr.,20,Male,2.111354949,106,71,96,54,TRUE,Low
Elizabeth Dalton,31,Male,2.094926986,91,53,89,85,FALSE,Low
Desiree Santos DDS,27,Female,2.675475816,92,44,86,65,TRUE,Low
Danielle Allen MD,32,Male,1.982926482,141,67,57,91,TRUE,Low
Brittany Hernandez,22,Female,1.487167608,129,55,56,73,FALSE,Low
Patricia Sanchez,21,Female,9.712098681,150,53,49,59,FALSE,High
Margaret Sanchez,29,Male,4.597611597,122,97,65,96,TRUE,Low
Douglas Castro,44,Female,1.607674992,122,51,53,51,FALSE,Low
David Hurst,22,Male,5.357823382,140,86,65,52,FALSE,High
Nancy Davis,29,Male,2.788875867,138,97,80,73,FALSE,Low
Mrs. Danielle Davis,22,Male,5.605280858,105,61,75,40,TRUE,High
Ashley Lopez,39,Female,2.578462681,124,77,93,69,TRUE,Low
Debbie Richardson,38,Male,4.511032177,135,94,44,97,TRUE,Low
Justin Torres,34,Male,9.52235019,111,87,96,56,FALSE,High
Tina Dominguez,25,Male,4.643932642,141,60,60,71,FALSE,Low
Jeremiah Underwood,22,Female,2.543363261,127,59,65,58,TRUE,Low
George Roth,38,Female,4.967688875,127,98,74,49,FALSE,Low
Lori Jackson,21,Female,7.92132224,84,89,64,65,FALSE,High
Kristin Gomez,38,Male,1.164546128,133,84,61,54,FALSE,Low
Richard Smith,30,Female,6.944811598,119,90,91,53,FALSE,High
Robert Cross,20,Female,8.979733226,81,62,64,88,FALSE,High
Steven Hicks,40,Male,4.889399485,88,89,74,41,TRUE,Low
Jonathan Watkins,25,Male,6.818974646,102,95,56,66,TRUE,High
Jill Welch,41,Female,2.560258818,105,53,64,51,FALSE,Low
Joshua Ruiz,27,Female,4.137306526,129,70,57,67,TRUE,Low
Brandi Hall,32,Female,8.741383713,81,51,56,66,TRUE,High
Danielle Webster,28,Male,4.299199268,128,58,43,95,TRUE,Low
Colleen Evans,21,Female,1.132489559,102,61,66,93,TRUE,Low
Jenna Evans,24,Female,7.856120213,91,70,53,47,TRUE,High
David Wade,21,Female,5.23776493,105,64,86,98,TRUE,High
Daniel Kline,23,Female,1.282398506,87,98,77,75,TRUE,Low
Mary Butler,33,Female,6.879847614,122,73,90,86,FALSE,High
Randy Petty,21,Male,1.217857854,139,55,92,68,TRUE,Low
Jessica Wells,42,Female,9.407617283,85,63,63,45,TRUE,High
Steven Howard,39,Female,9.379238224,119,97,67,68,TRUE,High
Bonnie Hale,41,Male,4.701321568,101,51,80,86,FALSE,Low
Douglas Larson,23,Male,7.049577971,147,66,74,57,FALSE,High
Elizabeth Johns,44,Female,6.537014506,91,78,83,74,FALSE,High
Douglas Jones,34,Male,9.659482656,90,71,94,49,TRUE,High
Bonnie Goodwin,32,Female,8.970021753,129,81,47,76,TRUE,High
Adam Watkins,39,Male,6.558174637,102,91,73,56,FALSE,High
Katie Manning,40,Female,9.742829666,132,78,56,53,TRUE,High
Marissa Holland,24,Female,6.076129219,84,69,56,72,FALSE,High
Evelyn Martinez,32,Male,9.89939027,130,43,46,76,TRUE,High
Tony Ford,21,Male,4.846990396,88,58,67,44,FALSE,Low
Evelyn Lopez,34,Female,8.479086173,103,45,64,61,TRUE,High
John Robinson,19,Male,1.958001723,133,51,66,68,TRUE,Low
Tabitha Mccann,26,Female,7.073427198,83,82,67,40,FALSE,High
Joseph Lane,36,Male,8.348483821,90,90,61,86,FALSE,High
Michael Hopkins,29,Male,7.526750002,114,74,60,60,TRUE,High
Sheri Hughes,37,Male,2.644145295,125,58,40,78,FALSE,Low
George Nelson,31,Female,7.321233648,144,91,82,62,FALSE,High
William Taylor,26,Female,7.811647423,98,55,95,88,FALSE,High
Christopher Welch,33,Female,5.125300518,82,73,63,40,FALSE,High
Eric Hardin,36,Female,8.643359478,132,85,82,60,FALSE,High
Frank Ford,31,Female,7.798550732,86,71,65,87,TRUE,High
Michael Humphrey,42,Female,4.166856448,107,73,90,60,FALSE,Low
Lance Morales,24,Male,3.385745706,106,87,51,42,TRUE,Low
Brittany Winters,31,Male,9.640945721,90,84,43,64,FALSE,High
Jack Alvarez,25,Female,7.021556278,95,81,90,68,TRUE,High
Michael Johnson,27,Female,7.360061269,140,45,63,71,FALSE,High
Robert Kelley,23,Male,5.769903873,147,50,91,45,TRUE,High
Matthew Everett,28,Male,6.671128849,85,88,41,96,TRUE,High
Tracy Hammond,19,Male,7.511093668,90,54,65,91,TRUE,High
Cameron Moody,43,Male,3.159912063,93,98,83,79,FALSE,Low
Shane Fleming,42,Female,4.6203997,150,73,56,95,FALSE,Low
Sarah Brown,37,Male,2.329975018,143,64,96,95,FALSE,Low
Gary Collins,29,Female,4.606108566,143,70,76,64,TRUE,Low
Stuart Hudson,20,Male,4.863945289,148,93,65,82,TRUE,Low
Katherine Reeves,19,Male,2.484925702,141,41,41,64,TRUE,Low
Kristina Anderson,26,Male,4.03076149,85,69,44,97,TRUE,Low
Latoya Gutierrez,23,Female,2.719684673,107,84,71,65,FALSE,Low
Jacob Hardin,18,Female,1.699323602,82,44,82,49,FALSE,Low
Travis Bennett,43,Male,7.124913969,93,65,44,46,TRUE,High
Tina Jarvis,33,Female,8.167017907,145,57,77,54,TRUE,High
Joseph Holmes,26,Male,7.5557209,109,94,55,75,FALSE,High
Gary Harris,22,Male,7.084608622,115,50,46,85,TRUE,High
David Collins,24,Male,9.727195255,97,71,55,46,FALSE,High
Martha Brown,43,Male,8.707587867,146,45,79,48,FALSE,High
Brianna Morse,29,Male,4.080205669,102,93,71,85,FALSE,Low
Michael Buchanan,39,Female,3.444917432,104,57,40,88,FALSE,Low
Jennifer Wright,25,Female,1.732089064,119,63,89,60,TRUE,Low
